Date,CDS
2013-05-13,13.027650833129883
2013-05-14,13.082673072814941
2013-05-15,13.168257713317871
2013-05-16,13.143807411193848
2013-05-17,13.333319664001465
2013-05-18,13.333319664001465
2013-05-19,13.333319664001465
2013-05-20,13.418909072875977
2013-05-21,13.308866500854492
2013-05-22,13.198824882507324
2013-05-23,13.082673072814941
2013-05-24,12.935948371887207
2013-05-25,12.935948371887207
2013-05-26,12.935948371887207
2013-05-27,12.935948371887207
2013-05-28,13.149922370910645
2013-05-29,13.119353294372559
2013-05-30,13.3272066116333
2013-05-31,13.07044506072998
2013-06-01,13.07044506072998
2013-06-02,13.07044506072998
2013-06-03,13.174372673034668
2013-06-04,13.186600685119629
2013-06-05,12.960403442382812
2013-06-06,12.9114990234375
2013-06-07,13.113240242004395
2013-06-08,13.113240242004395
2013-06-09,13.113240242004395
2013-06-10,12.990970611572266
2013-06-11,12.825906753540039
2013-06-12,12.69141674041748
2013-06-13,12.923720359802246
2013-06-14,12.85036563873291
2013-06-15,12.85036563873291
2013-06-16,12.85036563873291
2013-06-17,12.942065238952637
2013-06-18,13.094902038574219
2013-06-19,12.783119201660156
2013-06-20,12.355177879333496
2013-06-21,12.15954875946045
2013-06-22,12.15954875946045
2013-06-23,12.15954875946045
2013-06-24,11.98837661743164
2013-06-25,12.135096549987793
2013-06-26,12.23291015625
2013-06-27,12.265761375427246
2013-06-28,12.166593551635742
2013-06-29,12.166593551635742
2013-06-30,12.166593551635742
2013-07-01,12.340133666992188
2013-07-02,12.209978103637695
2013-07-03,12.166593551635742
2013-07-04,12.166593551635742
2013-07-05,12.321541786193848
2013-07-06,12.321541786193848
2013-07-07,12.321541786193848
2013-07-08,12.507481575012207
2013-07-09,12.507481575012207
2013-07-10,12.569461822509766
2013-07-11,12.897951126098633
2013-07-12,12.792583465576172
2013-07-13,12.792583465576172
2013-07-14,12.792583465576172
2013-07-15,12.935137748718262
2013-07-16,12.879356384277344
2013-07-17,12.891751289367676
2013-07-18,13.158265113830566
2013-07-19,13.201651573181152
2013-07-20,13.201651573181152
2013-07-21,13.201651573181152
2013-07-22,13.350400924682617
2013-07-23,13.399989128112793
2013-07-24,13.44337272644043
2013-07-25,13.623111724853516
2013-07-26,13.592123985290527
2013-07-27,13.592123985290527
2013-07-28,13.592123985290527
2013-07-29,13.48675537109375
2013-07-30,13.375192642211914
2013-07-31,13.430974006652832
2013-08-01,13.7346773147583
2013-08-02,13.827645301818848
2013-08-03,13.827645301818848
2013-08-04,13.827645301818848
2013-08-05,13.709884643554688
2013-08-06,13.660298347473145
2013-08-07,13.7346773147583
2013-08-08,13.988788604736328
2013-08-09,14.019783973693848
2013-08-10,14.019783973693848
2013-08-11,14.019783973693848
2013-08-12,13.964000701904297
2013-08-13,13.994990348815918
2013-08-14,14.044576644897461
2013-08-15,13.926810264587402
2013-08-16,14.063167572021484
2013-08-17,14.063167572021484
2013-08-18,14.063167572021484
2013-08-19,13.858634948730469
2013-08-20,13.765666007995605
2013-08-21,13.598319053649902
2013-08-22,13.833842277526855
2013-08-23,13.939208984375
2013-08-24,13.939208984375
2013-08-25,13.939208984375
2013-08-26,13.765666007995605
2013-08-27,13.325610160827637
2013-08-28,13.356599807739258
2013-08-29,13.350400924682617
2013-08-30,13.158265113830566
2013-08-31,13.158265113830566
2013-09-01,13.158265113830566
2013-09-02,13.158265113830566
2013-09-03,13.39378833770752
2013-09-04,13.455765724182129
2013-09-05,13.505349159240723
2013-09-06,13.573527336120605
2013-09-07,13.573527336120605
2013-09-08,13.573527336120605
2013-09-09,13.815248489379883
2013-09-10,14.050771713256836
2013-09-11,14.143739700317383
2013-09-12,14.032176971435547
2013-09-13,14.094156265258789
2013-09-14,14.094156265258789
2013-09-15,14.094156265258789
2013-09-16,14.211915969848633
2013-09-17,14.180928230285645
2013-09-18,14.608586311340332
2013-09-19,14.503222465515137
2013-09-20,14.36686897277832
2013-09-21,14.36686897277832
2013-09-22,14.36686897277832
2013-09-23,14.286293983459473
2013-09-24,14.298688888549805
2013-09-25,14.317282676696777
2013-09-26,14.230513572692871
2013-09-27,14.236711502075195
2013-09-28,14.236711502075195
2013-09-29,14.236711502075195
2013-09-30,14.118946075439453
2013-10-01,14.317282676696777
2013-10-02,14.441239356994629
2013-10-03,14.360669136047363
2013-10-04,14.428848266601562
2013-10-05,14.428848266601562
2013-10-06,14.428848266601562
2013-10-07,14.373065948486328
2013-10-08,14.17473030090332
2013-10-09,14.236711502075195
2013-10-10,14.658167839050293
2013-10-11,14.720149040222168
2013-10-12,14.720149040222168
2013-10-13,14.720149040222168
